step,epoch,loss,lr,grad_norm,elapsed_s
2,0.05555555555555555,4.143721580505371,3.75e-06,9.512903213500977,14.39
4,0.1111111111111111,3.9801154136657715,1.125e-05,9.470466613769531,16.57
6,0.16666666666666666,3.7635223865509033,1.8750000000000002e-05,10.440747261047363,18.6
8,0.2222222222222222,3.316770553588867,2.625e-05,12.00537395477295,20.68
10,0.2777777777777778,2.631547689437866,2.953125e-05,12.810419082641602,35.0
12,0.3333333333333333,2.074002265930176,2.859375e-05,12.10387134552002,37.09
14,0.3888888888888889,1.4804247617721558,2.765625e-05,8.739290237426758,39.16
16,0.4444444444444444,1.0791374444961548,2.6718750000000002e-05,6.405014514923096,41.29
18,0.5,0.8785236477851868,2.578125e-05,5.133768558502197,43.43
20,0.5555555555555556,0.8427917957305908,2.484375e-05,5.350801467895508,56.4
22,0.6111111111111112,0.7659268379211426,2.3906250000000002e-05,4.393589973449707,58.5
24,0.6666666666666666,0.6755692958831787,2.296875e-05,4.491340637207031,60.57
26,0.7222222222222222,0.6802468299865723,2.203125e-05,4.468035697937012,62.62
28,0.7777777777777778,0.6749169230461121,2.109375e-05,4.7902679443359375,75.81
30,0.8333333333333334,0.6480201482772827,2.0156250000000002e-05,4.409938335418701,77.91
32,0.8888888888888888,0.621310830116272,1.921875e-05,4.865560054779053,79.97
34,0.9444444444444444,0.4695741534233093,1.828125e-05,3.8179972171783447,82.07
36,1.0,0.5068259239196777,1.734375e-05,4.98007869720459,83.75
38,1.0555555555555556,0.5242374539375305,1.640625e-05,3.535149097442627,97.24
40,1.1111111111111112,0.5254427194595337,1.546875e-05,3.443120002746582,99.31
42,1.1666666666666667,0.44826775789260864,1.453125e-05,3.2665603160858154,101.39
44,1.2222222222222223,0.46665605902671814,1.359375e-05,3.1791484355926514,103.42
46,1.2777777777777777,0.544540524482727,1.2656250000000001e-05,4.051702499389648,116.53
48,1.3333333333333333,0.4603593349456787,1.171875e-05,3.808765411376953,118.62
50,1.3888888888888888,0.5010772943496704,1.078125e-05,3.4445061683654785,120.7
52,1.4444444444444444,0.4931575059890747,9.84375e-06,3.443995475769043,122.8
54,1.5,0.4615970849990845,8.90625e-06,3.3594906330108643,124.85
56,1.5555555555555556,0.4966214895248413,7.96875e-06,3.556809186935425,138.1
58,1.6111111111111112,0.5096452236175537,7.03125e-06,3.6114768981933594,140.15
60,1.6666666666666665,0.5886447429656982,6.09375e-06,3.9044110774993896,142.2
62,1.7222222222222223,0.4965076446533203,5.15625e-06,3.742280960083008,144.26
64,1.7777777777777777,0.45110023021698,4.21875e-06,3.4131546020507812,157.07
66,1.8333333333333335,0.49162429571151733,3.28125e-06,3.684886932373047,159.16
68,1.8888888888888888,0.585209846496582,2.3437500000000002e-06,4.165230751037598,161.2
70,1.9444444444444444,0.41338813304901123,1.40625e-06,2.9820492267608643,163.27
72,2.0,0.3483734130859375,4.6875e-07,3.8266665935516357,164.93
