step,epoch,loss,lr,grad_norm,elapsed_s
2,0.016,4.229009628295898,1.2000000000000002e-06,8.468923568725586,24.3
4,0.032,4.0369720458984375,3.6e-06,9.586383819580078,26.28
6,0.048,4.089995384216309,6e-06,8.966976165771484,28.31
8,0.064,3.9118919372558594,8.400000000000001e-06,9.554327011108398,30.31
10,0.08,3.801330089569092,1.08e-05,9.95114803314209,32.33
12,0.096,3.4945261478424072,1.32e-05,11.139200210571289,34.28
14,0.112,3.2163071632385254,1.56e-05,11.195971488952637,36.2
16,0.128,2.773336410522461,1.8e-05,12.5584135055542,38.2
18,0.144,2.3883848190307617,2.04e-05,12.694716453552246,40.17
20,0.16,1.8657567501068115,2.2800000000000002e-05,10.888195037841797,42.21
22,0.176,1.4307122230529785,2.52e-05,7.991172790527344,44.3
24,0.192,1.208371639251709,2.7600000000000003e-05,5.718616485595703,46.25
26,0.208,1.0671182870864868,3e-05,5.18204402923584,48.2
28,0.224,0.8989214897155762,2.9733333333333336e-05,5.008470058441162,50.17
30,0.24,0.9803200960159302,2.9466666666666667e-05,5.671803951263428,52.17
32,0.256,0.8187162280082703,2.92e-05,5.043504238128662,75.22
34,0.272,0.8873015642166138,2.8933333333333333e-05,5.031802654266357,77.3
36,0.288,0.7981898188591003,2.8666666666666668e-05,4.541290760040283,79.3
38,0.304,0.8256187438964844,2.84e-05,4.35161828994751,81.25
40,0.32,0.737138569355011,2.8133333333333334e-05,4.6845502853393555,83.28
42,0.336,0.6600168347358704,2.7866666666666665e-05,4.044328689575195,85.23
44,0.352,0.7116089463233948,2.7600000000000003e-05,4.536759376525879,87.11
46,0.368,0.6816997528076172,2.7333333333333335e-05,4.535021781921387,89.15
48,0.384,0.72749924659729,2.706666666666667e-05,4.323856830596924,91.18
50,0.4,0.7924477458000183,2.68e-05,4.413789749145508,93.28
52,0.416,0.7691694498062134,2.6533333333333336e-05,4.632804870605469,95.38
54,0.432,0.7414917945861816,2.6266666666666667e-05,4.583765506744385,97.41
56,0.448,0.7218573093414307,2.6000000000000002e-05,3.8341610431671143,99.45
58,0.464,0.7465412616729736,2.5733333333333333e-05,4.2054901123046875,101.48
60,0.48,0.7042974233627319,2.5466666666666668e-05,4.320533752441406,103.61
62,0.496,0.6765506267547607,2.52e-05,4.459697723388672,105.64
64,0.512,0.6507145166397095,2.4933333333333334e-05,4.366104602813721,129.97
66,0.528,0.637306809425354,2.4666666666666665e-05,4.602858066558838,132.05
68,0.544,0.5997955203056335,2.44e-05,3.9905917644500732,134.08
70,0.56,0.6816684603691101,2.413333333333333e-05,4.516758441925049,136.16
72,0.576,0.7186285853385925,2.3866666666666666e-05,4.107983112335205,138.21
74,0.592,0.6217762231826782,2.3599999999999998e-05,3.8300647735595703,140.22
76,0.608,0.6708536148071289,2.3333333333333336e-05,3.9039535522460938,142.21
78,0.624,0.611289381980896,2.3066666666666667e-05,4.056692600250244,144.33
80,0.64,0.5822368860244751,2.2800000000000002e-05,4.208654403686523,146.35
82,0.656,0.6602795124053955,2.2533333333333333e-05,4.223752975463867,148.44
84,0.672,0.6041616201400757,2.2266666666666668e-05,4.273677825927734,150.5
86,0.688,0.5514031052589417,2.2e-05,3.9813833236694336,152.65
88,0.704,0.6004378795623779,2.1733333333333334e-05,3.6148550510406494,154.69
90,0.72,0.6244749426841736,2.1466666666666666e-05,3.785371780395508,156.76
92,0.736,0.5416961908340454,2.12e-05,3.544325351715088,158.83
94,0.752,0.5736242532730103,2.0933333333333335e-05,3.754448175430298,184.51
96,0.768,0.6461804509162903,2.0666666666666666e-05,4.101068019866943,186.7
98,0.784,0.6426712274551392,2.04e-05,3.882197380065918,188.83
100,0.8,0.6633436679840088,2.0133333333333333e-05,4.421914577484131,190.99
102,0.816,0.6400972008705139,1.9866666666666667e-05,3.7498466968536377,193.37
104,0.832,0.5576027631759644,1.96e-05,3.9561638832092285,195.78
106,0.848,0.5628513097763062,1.9333333333333333e-05,4.2763519287109375,198.21
108,0.864,0.5743159055709839,1.9066666666666668e-05,3.554776668548584,200.42
110,0.88,0.5705083608627319,1.8800000000000003e-05,4.246180057525635,202.54
112,0.896,0.5358154773712158,1.8533333333333334e-05,3.7732231616973877,204.63
114,0.912,0.5539439916610718,1.826666666666667e-05,4.344614028930664,206.86
116,0.928,0.5131246447563171,1.8e-05,3.621800661087036,209.23
118,0.944,0.5173590183258057,1.7733333333333335e-05,3.626771926879883,211.74
120,0.96,0.6165105104446411,1.7466666666666667e-05,3.7877416610717773,214.13
122,0.976,0.5836306810379028,1.72e-05,4.03721809387207,216.29
124,0.992,0.5412232875823975,1.6933333333333333e-05,3.8699095249176025,218.39
126,1.008,0.6059014797210693,1.6666666666666667e-05,3.8506269454956055,243.09
128,1.024,0.5315549373626709,1.64e-05,3.596069574356079,245.54
130,1.04,0.5168246030807495,1.6133333333333334e-05,3.684027671813965,247.93
132,1.056,0.4763297140598297,1.5866666666666665e-05,3.802565813064575,250.04
134,1.072,0.4835434556007385,1.56e-05,3.7389039993286133,252.01
136,1.088,0.5085502862930298,1.533333333333333e-05,3.4507060050964355,254.06
138,1.104,0.5071918964385986,1.5066666666666668e-05,3.4445104598999023,256.14
140,1.12,0.5681840181350708,1.48e-05,4.327181339263916,258.42
142,1.1360000000000001,0.4894349277019501,1.4533333333333334e-05,3.7302207946777344,260.57
144,1.152,0.5035620927810669,1.4266666666666667e-05,3.8806822299957275,262.76
146,1.168,0.48252975940704346,1.4e-05,3.6102662086486816,264.89
148,1.184,0.5552632808685303,1.3733333333333335e-05,4.077908039093018,267.05
150,1.2,0.5029009580612183,1.3466666666666668e-05,3.4953572750091553,269.52
152,1.216,0.4781855642795563,1.32e-05,3.3081908226013184,271.84
154,1.232,0.4848583936691284,1.2933333333333334e-05,3.1876118183135986,274.31
156,1.248,0.41723453998565674,1.2666666666666667e-05,3.5328660011291504,302.05
158,1.264,0.5989677309989929,1.24e-05,4.072241306304932,304.09
160,1.28,0.4246525764465332,1.2133333333333333e-05,3.0926427841186523,306.06
162,1.296,0.4717918932437897,1.1866666666666666e-05,3.3766872882843018,308.02
164,1.312,0.4829143285751343,1.16e-05,3.2811191082000732,310.03
166,1.328,0.548121452331543,1.1333333333333334e-05,3.9998364448547363,312.01
168,1.3439999999999999,0.401149183511734,1.1066666666666667e-05,3.331409215927124,313.98
170,1.3599999999999999,0.5718661546707153,1.08e-05,4.058475971221924,316.02
172,1.376,0.46398770809173584,1.0533333333333333e-05,3.283454179763794,318.11
174,1.392,0.6095871925354004,1.0266666666666666e-05,3.8993351459503174,320.14
176,1.408,0.4820459187030792,9.999999999999999e-06,3.6913676261901855,322.06
178,1.424,0.5224694013595581,9.733333333333332e-06,3.5977518558502197,324.04
180,1.44,0.4741867780685425,9.466666666666667e-06,3.4863405227661133,325.93
182,1.456,0.5720778703689575,9.2e-06,3.985065460205078,327.92
184,1.472,0.46830374002456665,8.933333333333333e-06,3.6685025691986084,329.92
186,1.488,0.48358726501464844,8.666666666666666e-06,3.223876953125,331.92
188,1.504,0.5350193381309509,8.400000000000001e-06,3.7431368827819824,355.67
190,1.52,0.4725428819656372,8.133333333333334e-06,3.4699325561523438,357.71
192,1.536,0.4112955331802368,7.866666666666667e-06,3.272927761077881,359.71
194,1.552,0.46579933166503906,7.600000000000001e-06,3.453213691711426,361.74
196,1.568,0.4772809147834778,7.333333333333333e-06,3.365098237991333,363.77
198,1.584,0.4801710247993469,7.066666666666666e-06,3.8100197315216064,365.75
200,1.6,0.49644145369529724,6.8e-06,3.7922439575195312,367.74
202,1.616,0.48949986696243286,6.533333333333333e-06,3.792372226715088,369.7
204,1.6320000000000001,0.4385119080543518,6.266666666666667e-06,3.992607593536377,371.65
206,1.6480000000000001,0.43872779607772827,6e-06,3.4981155395507812,373.66
208,1.6640000000000001,0.4567979872226715,5.733333333333334e-06,3.2832419872283936,375.7
210,1.6800000000000002,0.4596860408782959,5.466666666666667e-06,3.0511341094970703,377.72
212,1.696,0.5002743005752563,5.2e-06,3.928248167037964,379.78
214,1.712,0.4788297116756439,4.933333333333333e-06,3.522256374359131,381.86
216,1.728,0.41041314601898193,4.666666666666667e-06,3.41109561920166,383.86
218,1.744,0.4064638018608093,4.4e-06,2.7145955562591553,407.48
220,1.76,0.39606335759162903,4.133333333333333e-06,3.268526554107666,409.43
222,1.776,0.5429015755653381,3.866666666666666e-06,3.7452335357666016,411.39
224,1.792,0.5010865330696106,3.6e-06,3.9701087474823,413.44
226,1.808,0.4506295323371887,3.3333333333333333e-06,3.2521848678588867,415.43
228,1.8239999999999998,0.42006805539131165,3.066666666666667e-06,3.481069326400757,417.67
230,1.8399999999999999,0.44543349742889404,2.8000000000000003e-06,3.4672467708587646,419.73
232,1.8559999999999999,0.5590003728866577,2.5333333333333334e-06,4.106544017791748,421.67
234,1.8719999999999999,0.510744035243988,2.266666666666667e-06,3.7523279190063477,423.67
236,1.888,0.44620442390441895,2e-06,2.899260997772217,425.73
238,1.904,0.45769941806793213,1.7333333333333334e-06,3.9457712173461914,427.7
240,1.92,0.47515571117401123,1.4666666666666669e-06,3.3566744327545166,429.65
242,1.936,0.48486363887786865,1.2000000000000002e-06,3.2413456439971924,431.69
244,1.952,0.4719077944755554,9.333333333333333e-07,3.4533119201660156,433.69
246,1.968,0.53737473487854,6.666666666666667e-07,3.9816763401031494,435.7
248,1.984,0.48220813274383545,4.0000000000000003e-07,3.529719352722168,437.71
250,2.0,0.46375173330307007,1.3333333333333334e-07,3.3743884563446045,460.51
