step,epoch,loss,lr,grad_norm,elapsed_s
2,0.016,4.223710536956787,7.894736842105263e-07,8.528190612792969,24.32
4,0.032,4.032754898071289,2.368421052631579e-06,9.578489303588867,26.3
6,0.048,4.096414566040039,3.9473684210526315e-06,8.904712677001953,28.28
8,0.064,3.9603500366210938,5.526315789473684e-06,9.497246742248535,30.26
10,0.08,3.996579170227051,7.105263157894737e-06,9.383917808532715,32.27
12,0.096,3.731518268585205,8.68421052631579e-06,10.320514678955078,34.23
14,0.112,3.6257948875427246,1.0263157894736843e-05,10.291313171386719,36.14
16,0.128,3.236128807067871,1.1842105263157895e-05,11.499250411987305,38.15
18,0.144,3.0680599212646484,1.3421052631578948e-05,12.07973575592041,40.12
20,0.16,2.6311721801757812,1.5e-05,12.603516578674316,42.14
22,0.176,2.2110202312469482,1.6578947368421053e-05,12.473455429077148,44.15
24,0.192,1.8893393278121948,1.8157894736842107e-05,11.391558647155762,46.11
26,0.208,1.5684980154037476,1.9736842105263158e-05,9.042898178100586,48.06
28,0.224,1.2141858339309692,2.1315789473684212e-05,6.656734943389893,50.03
30,0.24,1.1475090980529785,2.2894736842105263e-05,5.404828071594238,52.02
32,0.256,0.9078913927078247,2.4473684210526318e-05,5.204282760620117,74.64
34,0.272,0.9254670739173889,2.605263157894737e-05,4.89642858505249,76.65
36,0.288,0.8405424952507019,2.7631578947368423e-05,4.542953014373779,78.61
38,0.304,0.8603513240814209,2.9210526315789474e-05,4.589254379272461,80.56
40,0.32,0.8559768795967102,2.9910979228486648e-05,5.476950168609619,82.54
42,0.336,0.7006437182426453,2.973293768545994e-05,4.643997669219971,84.49
44,0.352,0.7233886122703552,2.9554896142433235e-05,4.619540214538574,86.37
46,0.368,0.693244218826294,2.937685459940653e-05,4.6406965255737305,88.4
48,0.384,0.7498157024383545,2.9198813056379822e-05,4.474753379821777,90.37
50,0.4,0.8355355262756348,2.9020771513353116e-05,4.768901348114014,92.34
52,0.416,0.8034222722053528,2.884272997032641e-05,4.683341026306152,94.4
54,0.432,0.7569489479064941,2.8664688427299703e-05,4.646493434906006,96.41
56,0.448,0.7707034349441528,2.8486646884273e-05,4.16855525970459,98.38
58,0.464,0.7355688810348511,2.8308605341246294e-05,4.321371555328369,100.26
60,0.48,0.7364139556884766,2.8130563798219584e-05,4.6064839363098145,102.29
62,0.496,0.6972508430480957,2.7952522255192877e-05,4.547698974609375,104.21
64,0.512,0.6814941167831421,2.777448071216617e-05,4.19972038269043,127.2
66,0.528,0.6352024078369141,2.7596439169139468e-05,4.315973281860352,129.19
68,0.544,0.5842752456665039,2.741839762611276e-05,4.095324516296387,131.13
70,0.56,0.708519697189331,2.7240356083086055e-05,4.500032424926758,133.11
72,0.576,0.6992323398590088,2.7062314540059346e-05,4.058651924133301,135.03
74,0.592,0.5964311361312866,2.688427299703264e-05,3.7114763259887695,136.95
76,0.608,0.6828172206878662,2.6706231454005936e-05,4.02196741104126,138.83
78,0.624,0.6524739265441895,2.652818991097923e-05,4.308040142059326,140.82
80,0.64,0.5746636390686035,2.6350148367952523e-05,3.939044237136841,142.72
82,0.656,0.6814010143280029,2.6172106824925817e-05,4.345455646514893,144.68
84,0.672,0.6017442941665649,2.599406528189911e-05,3.9176888465881348,146.62
86,0.688,0.556083083152771,2.5816023738872404e-05,3.898360013961792,148.66
88,0.704,0.5820401310920715,2.5637982195845698e-05,3.5713694095611572,150.59
90,0.72,0.6167620420455933,2.545994065281899e-05,3.6933653354644775,152.54
92,0.736,0.5750418305397034,2.5281899109792285e-05,3.690310478210449,154.47
94,0.752,0.5419898629188538,2.510385756676558e-05,3.723572254180908,177.29
96,0.768,0.6494551301002502,2.4925816023738876e-05,4.124649524688721,179.23
98,0.784,0.6131018400192261,2.4747774480712166e-05,3.8289918899536133,181.23
100,0.8,0.6503961086273193,2.456973293768546e-05,4.20690393447876,183.22
102,0.816,0.6880928874015808,2.4391691394658753e-05,3.7492928504943848,185.15
