step,epoch,loss,lr,grad_norm,elapsed_s
2,0.027777777777777776,3.4526915550231934,2e-06,8.973552703857422,12.8
4,0.05555555555555555,3.276073932647705,6e-06,9.299622535705566,14.08
6,0.08333333333333333,3.2356348037719727,9.999999999999999e-06,9.789998054504395,15.32
8,0.1111111111111111,3.1011552810668945,1.4e-05,10.16447639465332,16.58
10,0.1388888888888889,2.623739242553711,1.8e-05,11.320717811584473,17.83
12,0.16666666666666666,2.328829288482666,2.2e-05,11.584576606750488,19.11
14,0.19444444444444445,1.6611156463623047,2.6000000000000002e-05,11.24414348602295,20.36
16,0.2222222222222222,1.1968765258789062,3e-05,8.787193298339844,21.6
18,0.25,0.8469811677932739,2.9534883720930234e-05,5.3028483390808105,22.87
20,0.2777777777777778,0.6091848611831665,2.9069767441860463e-05,4.379977703094482,34.63
22,0.3055555555555556,0.5523695945739746,2.86046511627907e-05,4.135925769805908,35.9
24,0.3333333333333333,0.4847297966480255,2.813953488372093e-05,3.599236249923706,37.18
26,0.3611111111111111,0.419592022895813,2.7674418604651162e-05,3.4700920581817627,38.43
28,0.3888888888888889,0.4008735418319702,2.7209302325581395e-05,3.3481736183166504,39.73
30,0.4166666666666667,0.4323430061340332,2.674418604651163e-05,3.8515536785125732,40.98
32,0.4444444444444444,0.3850743770599365,2.627906976744186e-05,3.4619457721710205,42.28
34,0.4722222222222222,0.41911739110946655,2.5813953488372094e-05,3.473609685897827,43.48
36,0.5,0.3757835924625397,2.5348837209302324e-05,3.2667274475097656,44.72
38,0.5277777777777778,0.4718344807624817,2.488372093023256e-05,3.905996322631836,57.15
40,0.5555555555555556,0.3723975121974945,2.441860465116279e-05,3.195223569869995,58.45
42,0.5833333333333334,0.48609721660614014,2.3953488372093023e-05,3.7614126205444336,59.71
44,0.6111111111111112,0.36547431349754333,2.3488372093023256e-05,2.7864131927490234,61.02
46,0.6388888888888888,0.3137722611427307,2.302325581395349e-05,2.846208095550537,62.32
48,0.6666666666666666,0.2738504707813263,2.2558139534883722e-05,2.997525930404663,63.58
50,0.6944444444444444,0.42906075716018677,2.2093023255813955e-05,3.349652051925659,64.84
52,0.7222222222222222,0.4854116141796112,2.1627906976744184e-05,3.5388758182525635,66.13
54,0.75,0.35965391993522644,2.116279069767442e-05,3.5941905975341797,67.4
56,0.7777777777777778,0.37344443798065186,2.069767441860465e-05,3.038257122039795,79.89
58,0.8055555555555556,0.365837037563324,2.0232558139534883e-05,3.580793619155884,81.15
60,0.8333333333333334,0.24356690049171448,1.9767441860465116e-05,2.8180224895477295,82.44
62,0.8611111111111112,0.26852479577064514,1.930232558139535e-05,2.631688117980957,83.66
64,0.8888888888888888,0.3349217474460602,1.8837209302325582e-05,3.078594446182251,84.9
66,0.9166666666666666,0.34591007232666016,1.8372093023255815e-05,3.429934024810791,86.15
68,0.9444444444444444,0.3810192942619324,1.7906976744186045e-05,3.0889883041381836,87.39
70,0.9722222222222222,0.22872349619865417,1.744186046511628e-05,2.658390998840332,88.65
72,1.0,0.287192165851593,1.697674418604651e-05,4.178917407989502,89.54
74,1.0277777777777777,0.3191641867160797,1.6511627906976744e-05,3.287350654602051,101.94
76,1.0555555555555556,0.24836908280849457,1.6046511627906977e-05,2.1838912963867188,103.18
78,1.0833333333333333,0.27995219826698303,1.558139534883721e-05,2.733583450317383,104.43
80,1.1111111111111112,0.2647387981414795,1.5116279069767443e-05,2.9647133350372314,105.68
82,1.1388888888888888,0.2693599462509155,1.4651162790697674e-05,2.9616708755493164,106.93
84,1.1666666666666667,0.2777147889137268,1.4186046511627907e-05,3.068749189376831,108.22
86,1.1944444444444444,0.26306331157684326,1.3720930232558139e-05,3.010077476501465,109.45
88,1.2222222222222223,0.358340859413147,1.3255813953488373e-05,3.249404191970825,110.7
90,1.25,0.35789114236831665,1.2790697674418605e-05,3.104693651199341,111.96
92,1.2777777777777777,0.16279837489128113,1.2325581395348838e-05,1.9524972438812256,124.06
94,1.3055555555555556,0.23132392764091492,1.1860465116279069e-05,3.2525811195373535,125.35
96,1.3333333333333333,0.3000909686088562,1.1395348837209304e-05,3.300262212753296,126.64
98,1.3611111111111112,0.25048694014549255,1.0930232558139535e-05,3.049724817276001,127.89
100,1.3888888888888888,0.24867667257785797,1.0465116279069768e-05,2.7635815143585205,129.16
102,1.4166666666666667,0.29594048857688904,9.999999999999999e-06,3.222954511642456,130.43
104,1.4444444444444444,0.24957384169101715,9.534883720930234e-06,3.021665573120117,131.75
106,1.4722222222222223,0.2545020580291748,9.069767441860465e-06,2.8911147117614746,133.06
108,1.5,0.3057885468006134,8.604651162790698e-06,3.1575653553009033,134.36
110,1.5277777777777777,0.2761556804180145,8.13953488372093e-06,2.889960527420044,146.51
112,1.5555555555555556,0.3594933748245239,7.674418604651164e-06,3.6206166744232178,147.79
114,1.5833333333333335,0.27275627851486206,7.209302325581396e-06,2.9820923805236816,149.09
116,1.6111111111111112,0.3525419235229492,6.744186046511628e-06,3.463508367538452,150.37
118,1.6388888888888888,0.26806139945983887,6.279069767441861e-06,2.851595640182495,151.65
120,1.6666666666666665,0.26952600479125977,5.8139534883720935e-06,2.536083459854126,152.96
122,1.6944444444444444,0.20256569981575012,5.348837209302326e-06,2.4930520057678223,154.29
124,1.7222222222222223,0.3229762613773346,4.883720930232559e-06,3.1130473613739014,155.63
126,1.75,0.24563097953796387,4.418604651162791e-06,2.193188428878784,156.94
128,1.7777777777777777,0.25570565462112427,3.953488372093024e-06,2.373567581176758,168.87
130,1.8055555555555556,0.27738887071609497,3.488372093023256e-06,3.0247409343719482,170.14
132,1.8333333333333335,0.24438020586967468,3.0232558139534885e-06,2.30357027053833,171.38
134,1.8611111111111112,0.1972057968378067,2.558139534883721e-06,2.570112943649292,172.65
136,1.8888888888888888,0.21259313821792603,2.0930232558139536e-06,2.397397518157959,173.92
138,1.9166666666666665,0.28848662972450256,1.627906976744186e-06,3.1049139499664307,175.19
140,1.9444444444444444,0.27985256910324097,1.1627906976744186e-06,2.4569849967956543,176.4
142,1.9722222222222223,0.3404145836830139,6.976744186046511e-07,3.066338539123535,177.7
144,2.0,0.22539088129997253,2.3255813953488372e-07,4.443005084991455,178.55
