step,epoch,loss,lr,grad_norm,elapsed_s
2,0.004,0.889741837978363,2.0000000000000002e-07,7.535495758056641,23.35
4,0.008,0.7608706951141357,6.000000000000001e-07,6.901489734649658,24.93
6,0.012,0.6826100945472717,1.0000000000000002e-06,6.942168235778809,26.5
8,0.016,0.7760353088378906,1.4000000000000001e-06,8.349489212036133,28.07
10,0.02,0.7007534503936768,1.8000000000000001e-06,7.035499095916748,29.64
12,0.024,0.6761366128921509,2.2e-06,7.995946407318115,31.23
14,0.028,0.7553436160087585,2.6e-06,7.24803352355957,32.7
16,0.032,0.7155084013938904,3e-06,7.019421100616455,34.06
18,0.036,0.7880392074584961,3.4000000000000005e-06,7.91168212890625,35.63
20,0.04,0.8038393259048462,3.8000000000000005e-06,8.94268798828125,37.21
22,0.044,0.674008846282959,4.2000000000000004e-06,6.6588311195373535,38.66
24,0.048,0.7262909412384033,4.600000000000001e-06,6.413586139678955,40.22
26,0.052,0.7967574596405029,5e-06,7.417229175567627,41.79
28,0.056,0.6057611703872681,5.400000000000001e-06,4.8129072189331055,43.34
30,0.06,0.6932979822158813,5.8e-06,7.405472755432129,44.91
32,0.064,0.5931850671768188,6.200000000000001e-06,6.513036251068115,46.46
34,0.068,0.7499240040779114,6.600000000000001e-06,7.281766414642334,48.04
36,0.072,0.746018648147583,7e-06,7.249633312225342,49.62
38,0.076,0.7334543466567993,7.4e-06,8.065526962280273,51.17
40,0.08,0.7631350755691528,7.800000000000002e-06,6.077188491821289,52.74
42,0.084,0.5753805637359619,8.2e-06,6.014451503753662,54.27
44,0.088,0.8039507865905762,8.6e-06,9.139182090759277,55.85
46,0.092,0.6803112030029297,9e-06,6.576996803283691,57.42
48,0.096,0.6953424215316772,9.4e-06,7.980064868927002,58.99
50,0.1,0.701664924621582,9.800000000000001e-06,6.554356575012207,60.57
52,0.104,0.687103271484375,9.977777777777778e-06,6.650079250335693,62.03
54,0.108,0.3953550159931183,9.933333333333334e-06,5.052104473114014,63.61
