step,epoch,loss,lr,grad_norm,elapsed_s
2,0.004,0.8873301148414612,2.0000000000000002e-07,7.484936714172363,24.91
4,0.008,0.7775592803955078,6.000000000000001e-07,7.284219741821289,26.51
6,0.012,0.6695007681846619,1.0000000000000002e-06,7.270923137664795,28.12
8,0.016,0.7847322821617126,1.4000000000000001e-06,8.274275779724121,29.72
10,0.02,0.7060431241989136,1.8000000000000001e-06,7.294273376464844,31.34
12,0.024,0.6951311826705933,2.2e-06,8.268524169921875,32.95
14,0.028,0.7528108954429626,2.6e-06,7.278745174407959,34.44
16,0.032,0.7161334156990051,3e-06,7.166759014129639,35.85
18,0.036,0.7876831293106079,3.4000000000000005e-06,7.973952770233154,37.45
20,0.04,0.7830888032913208,3.8000000000000005e-06,8.86302661895752,39.06
22,0.044,0.6808476448059082,4.2000000000000004e-06,6.541263580322266,40.53
24,0.048,0.7308441400527954,4.600000000000001e-06,6.281609058380127,42.13
26,0.052,0.8231809139251709,5e-06,7.339792251586914,43.74
28,0.056,0.5758912563323975,5.400000000000001e-06,4.761995792388916,45.3
30,0.06,0.6994704008102417,5.8e-06,7.48801851272583,46.9
32,0.064,0.6304143071174622,6.200000000000001e-06,6.809861183166504,48.46
34,0.068,0.7613541483879089,6.600000000000001e-06,7.189487934112549,50.05
36,0.072,0.7689868211746216,7e-06,7.504151821136475,51.66
38,0.076,0.7344455718994141,7.4e-06,8.085670471191406,53.24
40,0.08,0.7771003842353821,7.800000000000002e-06,6.311191558837891,54.8
42,0.084,0.5601131916046143,8.2e-06,5.906475067138672,56.35
44,0.088,0.80430006980896,8.6e-06,8.930281639099121,57.95
46,0.092,0.6648861169815063,9e-06,6.53373384475708,59.54
48,0.096,0.7164487838745117,9.4e-06,8.185372352600098,61.13
50,0.1,0.7193446755409241,9.800000000000001e-06,6.851864337921143,62.73
52,0.104,0.7010595798492432,9.977777777777778e-06,6.531322002410889,64.2
54,0.108,0.40502339601516724,9.933333333333334e-06,5.243032932281494,65.79
56,0.112,0.6447632312774658,9.88888888888889e-06,6.170381546020508,67.41
58,0.116,0.615603506565094,9.844444444444446e-06,5.521518707275391,68.98
60,0.12,0.6681146621704102,9.800000000000001e-06,6.499779224395752,70.58
62,0.124,0.6394320726394653,9.755555555555556e-06,6.3710103034973145,72.18
64,0.128,0.5777127742767334,9.711111111111111e-06,5.940035820007324,73.76
66,0.132,0.6834762096405029,9.666666666666667e-06,7.501862525939941,75.36
68,0.136,0.5121674537658691,9.622222222222222e-06,6.041894912719727,76.99
70,0.14,0.5666255950927734,9.577777777777779e-06,5.858399391174316,78.55
72,0.144,0.5576931238174438,9.533333333333334e-06,5.029418468475342,80.16
74,0.148,0.5321006774902344,9.48888888888889e-06,5.3060197830200195,81.82
76,0.152,0.5216461420059204,9.444444444444445e-06,5.094615459442139,83.46
78,0.156,0.5667828321456909,9.4e-06,5.493390083312988,85.08
80,0.16,0.6092331409454346,9.355555555555557e-06,6.418646812438965,86.69
82,0.164,0.5415278077125549,9.311111111111112e-06,5.236264228820801,88.3
84,0.168,0.5323857665061951,9.266666666666667e-06,5.7388763427734375,89.9
86,0.172,0.4795060157775879,9.222222222222224e-06,4.801031112670898,91.52
88,0.176,0.5764514207839966,9.17777777777778e-06,5.908669471740723,93.22
90,0.18,0.5505849123001099,9.133333333333335e-06,4.825313568115234,94.98
92,0.184,0.5776537656784058,9.08888888888889e-06,5.526174545288086,96.75
