step,epoch,loss,lr,grad_norm,elapsed_s
2,0.015151515151515152,4.350919723510742,1.111111111111111e-06,8.14144229888916,24.83
4,0.030303030303030304,4.171257972717285,3.3333333333333333e-06,8.604276657104492,26.96
6,0.045454545454545456,4.123206615447998,5.555555555555555e-06,8.802927017211914,29.05
8,0.06060606060606061,4.01563835144043,7.777777777777777e-06,9.717947959899902,31.77
10,0.07575757575757576,3.813041925430298,9.999999999999999e-06,9.964765548706055,34.27
12,0.09090909090909091,3.6689095497131348,1.2222222222222222e-05,10.085886001586914,36.45
14,0.10606060606060606,3.3099987506866455,1.4444444444444444e-05,11.31643295288086,38.49
16,0.12121212121212122,2.9550085067749023,1.6666666666666667e-05,12.365058898925781,40.54
18,0.13636363636363635,2.445343017578125,1.888888888888889e-05,12.632019996643066,42.55
20,0.15151515151515152,2.128434658050537,2.111111111111111e-05,11.272392272949219,44.53
22,0.16666666666666666,1.8530901670455933,2.3333333333333336e-05,8.925786972045898,46.67
24,0.18181818181818182,1.4030696153640747,2.5555555555555557e-05,6.28019905090332,48.8
26,0.19696969696969696,1.2047178745269775,2.777777777777778e-05,5.753096580505371,50.96
28,0.21212121212121213,1.255284309387207,3e-05,6.360213756561279,53.23
30,0.22727272727272727,1.0208832025527954,2.9746835443037974e-05,5.2729268074035645,55.69
32,0.24242424242424243,1.0141633749008179,2.9493670886075948e-05,5.405148506164551,57.71
34,0.25757575757575757,1.0528590679168701,2.9240506329113925e-05,5.659971714019775,80.83
36,0.2727272727272727,0.9980874061584473,2.89873417721519e-05,5.574380397796631,82.84
38,0.2878787878787879,0.8796356916427612,2.8734177215189873e-05,4.805095672607422,84.85
40,0.30303030303030304,0.8442137241363525,2.8481012658227846e-05,4.765567779541016,86.85
42,0.3181818181818182,0.7924690246582031,2.8227848101265824e-05,4.175858974456787,88.85
44,0.3333333333333333,0.8205406069755554,2.79746835443038e-05,5.060695171356201,90.88
46,0.3484848484848485,0.817653477191925,2.7721518987341774e-05,4.513627529144287,92.89
48,0.36363636363636365,0.752880334854126,2.7468354430379748e-05,4.509808540344238,94.96
50,0.3787878787878788,0.8239613175392151,2.7215189873417722e-05,4.894741535186768,97.09
52,0.3939393939393939,0.7978700399398804,2.69620253164557e-05,4.73767614364624,99.12
54,0.4090909090909091,0.9112203121185303,2.6708860759493673e-05,5.004344940185547,101.25
56,0.42424242424242425,0.8123592138290405,2.6455696202531646e-05,4.271886825561523,103.32
58,0.4393939393939394,0.7753103971481323,2.620253164556962e-05,4.644434452056885,105.32
60,0.45454545454545453,0.6988193988800049,2.5949367088607594e-05,3.898390293121338,107.48
62,0.4696969696969697,0.8048819303512573,2.569620253164557e-05,4.322337627410889,109.57
64,0.48484848484848486,0.8699010610580444,2.5443037974683545e-05,5.034415245056152,111.63
66,0.5,0.7186999917030334,2.518987341772152e-05,4.237863063812256,113.71
68,0.5151515151515151,0.7455669641494751,2.4936708860759492e-05,4.665896892547607,137.83
70,0.5303030303030303,0.8161502480506897,2.468354430379747e-05,4.468654155731201,139.81
72,0.5454545454545454,0.7286044955253601,2.4430379746835446e-05,4.40035343170166,141.91
74,0.5606060606060606,0.5875012874603271,2.417721518987342e-05,4.08790397644043,143.88
76,0.5757575757575758,0.7624736428260803,2.3924050632911394e-05,4.215844631195068,145.9
78,0.5909090909090909,0.7414008975028992,2.3670886075949367e-05,4.589771747589111,147.86
80,0.6060606060606061,0.7488539218902588,2.341772151898734e-05,4.464141845703125,149.85
82,0.6212121212121212,0.6791480779647827,2.3164556962025318e-05,4.439132213592529,151.85
84,0.6363636363636364,0.7693206071853638,2.2911392405063292e-05,4.690084457397461,153.88
86,0.6515151515151515,0.7104600071907043,2.2658227848101266e-05,4.178705215454102,155.91
88,0.6666666666666666,0.8540658950805664,2.240506329113924e-05,4.802224159240723,157.88
90,0.6818181818181818,0.7115132808685303,2.2151898734177217e-05,4.201141834259033,159.96
92,0.696969696969697,0.6058990359306335,2.189873417721519e-05,3.911405324935913,161.98
94,0.7121212121212122,0.6852214932441711,2.1645569620253164e-05,4.02804708480835,164.0
96,0.7272727272727273,0.6837095022201538,2.1392405063291138e-05,4.324341773986816,166.05
98,0.7424242424242424,0.7009807825088501,2.1139240506329115e-05,4.266837120056152,168.03
100,0.7575757575757576,0.7183712124824524,2.0886075949367092e-05,4.533066749572754,192.23
102,0.7727272727272727,0.7568517923355103,2.0632911392405066e-05,4.209652423858643,194.28
104,0.7878787878787878,0.914434552192688,2.037974683544304e-05,5.2283124923706055,196.26
106,0.803030303030303,0.7062050104141235,2.0126582278481013e-05,4.604954719543457,198.24
108,0.8181818181818182,0.6620535850524902,1.9873417721518987e-05,4.455206394195557,200.29
110,0.8333333333333334,0.5973114371299744,1.9620253164556964e-05,4.3627095222473145,202.46
112,0.8484848484848485,0.6868734955787659,1.9367088607594938e-05,3.939974784851074,204.55
114,0.8636363636363636,0.6656839847564697,1.911392405063291e-05,4.3294243812561035,206.52
116,0.8787878787878788,0.6465498805046082,1.8860759493670885e-05,4.195173740386963,208.54
118,0.8939393939393939,0.7917801737785339,1.860759493670886e-05,5.002116680145264,210.5
120,0.9090909090909091,0.6012834310531616,1.8354430379746836e-05,3.8571321964263916,212.49
122,0.9242424242424242,0.659245491027832,1.810126582278481e-05,3.982506036758423,214.45
124,0.9393939393939394,0.7760874032974243,1.7848101265822783e-05,4.78986120223999,216.45
126,0.9545454545454546,0.7052736878395081,1.759493670886076e-05,4.662213325500488,218.51
128,0.9696969696969697,0.6110572814941406,1.7341772151898738e-05,3.666714906692505,220.56
130,0.9848484848484849,0.5365370512008667,1.708860759493671e-05,3.966686248779297,222.69
132,1.0,0.44219523668289185,1.6835443037974685e-05,10.954527854919434,223.89
134,1.0151515151515151,0.6023797988891602,1.658227848101266e-05,4.247487545013428,249.45
136,1.0303030303030303,0.556480884552002,1.6329113924050632e-05,3.5580527782440186,251.52
138,1.0454545454545454,0.6143182516098022,1.607594936708861e-05,3.751185894012451,253.73
140,1.0606060606060606,0.6052911877632141,1.5822784810126583e-05,4.007004737854004,255.96
142,1.0757575757575757,0.565782368183136,1.5569620253164557e-05,4.018874168395996,258.03
144,1.0909090909090908,0.4147850275039673,1.531645569620253e-05,3.0378899574279785,260.08
146,1.106060606060606,0.5246000289916992,1.5063291139240506e-05,3.492652654647827,262.18
148,1.121212121212121,0.5454407334327698,1.4810126582278482e-05,4.025378704071045,264.23
150,1.1363636363636362,0.6059291362762451,1.4556962025316457e-05,3.653454303741455,266.3
152,1.1515151515151516,0.5653699636459351,1.430379746835443e-05,3.480416774749756,268.41
154,1.1666666666666667,0.6146687269210815,1.4050632911392406e-05,3.761884927749634,270.42
156,1.1818181818181819,0.627432644367218,1.379746835443038e-05,4.168609142303467,272.51
158,1.196969696969697,0.6184987425804138,1.3544303797468354e-05,4.205452919006348,274.64
160,1.2121212121212122,0.4797317385673523,1.3291139240506329e-05,3.5386784076690674,276.69
162,1.2272727272727273,0.5671942234039307,1.3037974683544304e-05,3.916224479675293,278.79
164,1.2424242424242424,0.6729705333709717,1.278481012658228e-05,3.7962701320648193,280.79
166,1.2575757575757576,0.5663504600524902,1.2531645569620253e-05,3.9719862937927246,304.9
168,1.2727272727272727,0.5833472609519958,1.2278481012658229e-05,3.8512423038482666,306.92
