step,epoch,loss,lr,grad_norm,elapsed_s
76,0.152,0.5047454237937927,9.444444444444445e-06,6.283575534820557,82.81
78,0.156,0.5978219509124756,9.4e-06,7.239301681518555,84.41
80,0.16,0.43591299653053284,9.355555555555557e-06,4.062401294708252,86.0
82,0.164,0.6290940046310425,9.311111111111112e-06,5.096745491027832,87.59
84,0.168,0.736531674861908,9.266666666666667e-06,8.327841758728027,89.19
86,0.172,0.6322102546691895,9.222222222222224e-06,6.142347812652588,90.77
88,0.176,0.5989866852760315,9.17777777777778e-06,5.876830101013184,92.34
90,0.18,0.5111621618270874,9.133333333333335e-06,4.3942155838012695,94.0
92,0.184,0.5538384318351746,9.08888888888889e-06,6.1371073722839355,95.49
94,0.188,0.5539416074752808,9.044444444444445e-06,6.074473857879639,97.07
96,0.192,0.5697714686393738,9e-06,5.187754154205322,98.66
98,0.196,0.5421106219291687,8.955555555555555e-06,5.270401477813721,100.24
100,0.2,0.5646755695343018,8.91111111111111e-06,5.484222888946533,101.82
102,0.204,0.594528317451477,8.866666666666668e-06,5.888514995574951,103.42
104,0.208,0.5289980173110962,8.822222222222223e-06,5.139078140258789,105.02
106,0.212,0.47276771068573,8.777777777777778e-06,4.245630741119385,106.61
108,0.216,0.47371986508369446,8.733333333333333e-06,4.498885631561279,108.21
110,0.22,0.5244715809822083,8.68888888888889e-06,4.909970760345459,109.8
112,0.224,0.5371590852737427,8.644444444444445e-06,4.657235145568848,111.41
114,0.228,0.5562616586685181,8.6e-06,5.155477523803711,113.0
116,0.232,0.5958787798881531,8.555555555555556e-06,4.740564346313477,114.47
118,0.236,0.5177630186080933,8.511111111111113e-06,4.957400798797607,116.07
120,0.24,0.586894690990448,8.466666666666668e-06,5.108166694641113,117.62
122,0.244,0.47491365671157837,8.422222222222223e-06,4.925714015960693,119.23
124,0.248,0.5641887784004211,8.377777777777779e-06,5.356515884399414,120.82
126,0.252,0.5371346473693848,8.333333333333334e-06,4.735215187072754,144.47
128,0.256,0.5387749671936035,8.288888888888889e-06,4.839433670043945,146.05
130,0.26,0.5772687792778015,8.244444444444444e-06,5.695656776428223,147.66
132,0.264,0.6740415096282959,8.2e-06,5.709814071655273,149.22
134,0.268,0.5630334615707397,8.155555555555556e-06,5.5554375648498535,150.82
136,0.272,0.5214293003082275,8.111111111111112e-06,4.722812652587891,152.42
138,0.276,0.6316946744918823,8.066666666666667e-06,6.4196014404296875,153.99
140,0.28,0.5881852507591248,8.022222222222222e-06,5.9241437911987305,155.57
142,0.284,0.5625799894332886,7.977777777777779e-06,4.746184825897217,157.17
144,0.288,0.5639277696609497,7.933333333333334e-06,6.832979679107666,158.76
146,0.292,0.5752934813499451,7.88888888888889e-06,4.740724563598633,160.35
148,0.296,0.516175389289856,7.844444444444446e-06,4.647665977478027,161.93
150,0.3,0.5445088744163513,7.800000000000002e-06,5.130110740661621,163.52
152,0.304,0.5882941484451294,7.755555555555557e-06,5.734965801239014,165.02
154,0.308,0.5493569374084473,7.711111111111112e-06,5.256342887878418,166.47
156,0.312,0.443261981010437,7.666666666666667e-06,5.264552116394043,168.06
158,0.316,0.5751055479049683,7.622222222222223e-06,5.558667182922363,169.66
160,0.32,0.48500198125839233,7.5777777777777785e-06,4.693062782287598,171.11
162,0.324,0.48809704184532166,7.533333333333334e-06,5.250624656677246,172.7
164,0.328,0.5834497213363647,7.48888888888889e-06,5.300673007965088,174.19
166,0.332,0.6723650097846985,7.444444444444445e-06,6.092264175415039,175.79
168,0.336,0.5537970662117004,7.4e-06,4.94049596786499,177.39
170,0.34,0.5247656106948853,7.3555555555555555e-06,4.74298620223999,178.99
